She called her daughter to take her to the bank	who persuaded her husband, a Mr. Loeb, to run this errand	4
the husband discussed it with his broker, Mr. Chestman	Mr. Chestman then bought for his own account and other clients	3
the husband discussed it with his broker, Mr. Chestman	Mr. Chestman then bought for his own account and other clients	4
the husband discussed it with his broker, Mr. Chestman	and Mr. Chestman bought for his own account and other clients	4
and to whom	so	2
and how	so	2
Did Mr. Loeb, his tipper, breach a fiduciary duty Did Mr. Loeb seek personal gain	did Mr. Chestman only hear a market rumor	3
Essentially, Mr. Freeman had invested heavily in the Beatrice leveraged buy-out	he was told by another prominent trader, Bernard "Bunny" Lasker, that the deal was in trouble	4
Mr. Freeman called Martin Siegel, an investment banker at Kidder, Peabody & Co. to confirm these rumors	placing orders to sell	4
Was there a fiduciary breach in order to obtain personal gain?	was the information material	3
Had the case gone to trial the same issues would have surfaced	all these issues are subsidiary to a more central issue	1
It is not my contention that either Mr. Chestman or Mr. Freeman was an innocent victim of prosecutorial overzealousness.	even if they behaved recklessly, reasons still exist to fear and resist this steady process of case-by-case judicial extension of the law of insider trading	1
But reasons still exist to fear and resist this steady process of case-by-case judicial extension of the law of insider trading	they behaved recklessly	1
this method has the undeniable strengths of factual specificity and avoidance of overgeneralization	only civil liability is involved	2
this method has the undeniable strengths of factual specificity and avoidance of overgeneralization	case-by-case retrospective decision making of this sort is vulnerable to the tunnel vision caused by a fixation on ad hoc (and usually sleazy) examples	1
it does not see the potentially enormous number of other cases that will be covered by the expanded rule	a court decides that a particular actor's conduct was culpable and so extends the definition of insider trading to reach this conduct	2
that a particular actor's conduct was culpable	and extends the definition of insider trading to reach this conduct	2
When a court decides that a particular actor's conduct was culpable and so extends the definition of insider trading to reach this conduct, it does not see the potentially enormous number of other cases that will be covered by the expanded rule	a court is poorly positioned to make judgments about the social utility of the expanded rule	2
